2025-07-31 09:21:57,155 - INFO - Parse DEF C:/Users/nandu/EDA/DesignAnalyzer/test/design_files/design_2/ac97_ctrl.def started...
2025-07-31 09:21:57,355 - INFO - Parse DEF C:/Users/nandu/EDA/DesignAnalyzer/test/design_files/design_2/ac97_ctrl.def finished.
2025-07-31 09:21:57,355 - WARNING - Invalid component entry: Component(inst_name_id=150, cell_name_id=151, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,513 - WARNING - Invalid component entry: Component(inst_name_id=427, cell_name_id=173, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,525 - WARNING - Invalid component entry: Component(inst_name_id=428, cell_name_id=168, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,537 - WARNING - Invalid component entry: Component(inst_name_id=429, cell_name_id=173, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,560 - WARNING - Invalid component entry: Component(inst_name_id=430, cell_name_id=168, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,577 - WARNING - Invalid component entry: Component(inst_name_id=431, cell_name_id=168, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,587 - WARNING - Invalid component entry: Component(inst_name_id=432, cell_name_id=173, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,604 - WARNING - Invalid component entry: Component(inst_name_id=433, cell_name_id=180, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,621 - WARNING - Invalid component entry: Component(inst_name_id=434, cell_name_id=164, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,637 - WARNING - Invalid component entry: Component(inst_name_id=435, cell_name_id=166, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,660 - WARNING - Invalid component entry: Component(inst_name_id=436, cell_name_id=168, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,676 - WARNING - Invalid component entry: Component(inst_name_id=437, cell_name_id=180, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,693 - WARNING - Invalid component entry: Component(inst_name_id=438, cell_name_id=166, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,703 - WARNING - Invalid component entry: Component(inst_name_id=439, cell_name_id=213, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,720 - WARNING - Invalid component entry: Component(inst_name_id=440, cell_name_id=164, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,746 - WARNING - Invalid component entry: Component(inst_name_id=441, cell_name_id=166, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,763 - WARNING - Invalid component entry: Component(inst_name_id=442, cell_name_id=180, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,779 - WARNING - Invalid component entry: Component(inst_name_id=443, cell_name_id=168, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,795 - WARNING - Invalid component entry: Component(inst_name_id=444, cell_name_id=213, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,811 - WARNING - Invalid component entry: Component(inst_name_id=445, cell_name_id=168, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,828 - WARNING - Invalid component entry: Component(inst_name_id=446, cell_name_id=213, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,845 - WARNING - Invalid component entry: Component(inst_name_id=447, cell_name_id=213, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,862 - WARNING - Invalid component entry: Component(inst_name_id=448, cell_name_id=188, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,878 - WARNING - Invalid component entry: Component(inst_name_id=449, cell_name_id=180, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,894 - WARNING - Invalid component entry: Component(inst_name_id=450, cell_name_id=173, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,910 - WARNING - Invalid component entry: Component(inst_name_id=451, cell_name_id=173, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,927 - WARNING - Invalid component entry: Component(inst_name_id=452, cell_name_id=180, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,936 - WARNING - Invalid component entry: Component(inst_name_id=453, cell_name_id=166, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,957 - WARNING - Invalid component entry: Component(inst_name_id=454, cell_name_id=168, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,981 - WARNING - Invalid component entry: Component(inst_name_id=455, cell_name_id=180, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:21:59,997 - WARNING - Invalid component entry: Component(inst_name_id=456, cell_name_id=188, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,016 - WARNING - Invalid component entry: Component(inst_name_id=457, cell_name_id=151, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,037 - WARNING - Invalid component entry: Component(inst_name_id=458, cell_name_id=173, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,051 - WARNING - Invalid component entry: Component(inst_name_id=459, cell_name_id=166, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,071 - WARNING - Invalid component entry: Component(inst_name_id=460, cell_name_id=339, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,088 - WARNING - Invalid component entry: Component(inst_name_id=461, cell_name_id=168, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,108 - WARNING - Invalid component entry: Component(inst_name_id=462, cell_name_id=164, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,126 - WARNING - Invalid component entry: Component(inst_name_id=463, cell_name_id=348, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,143 - WARNING - Invalid component entry: Component(inst_name_id=464, cell_name_id=164, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,160 - WARNING - Invalid component entry: Component(inst_name_id=465, cell_name_id=213, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,176 - WARNING - Invalid component entry: Component(inst_name_id=466, cell_name_id=164, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,193 - WARNING - Invalid component entry: Component(inst_name_id=467, cell_name_id=468, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,210 - WARNING - Invalid component entry: Component(inst_name_id=469, cell_name_id=164, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,220 - WARNING - Invalid component entry: Component(inst_name_id=470, cell_name_id=213, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,249 - WARNING - Invalid component entry: Component(inst_name_id=471, cell_name_id=472, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,266 - WARNING - Invalid component entry: Component(inst_name_id=473, cell_name_id=257, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,287 - WARNING - Invalid component entry: Component(inst_name_id=474, cell_name_id=151, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,304 - WARNING - Invalid component entry: Component(inst_name_id=475, cell_name_id=151, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,321 - WARNING - Invalid component entry: Component(inst_name_id=476, cell_name_id=151, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,341 - WARNING - Invalid component entry: Component(inst_name_id=477, cell_name_id=339, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,357 - WARNING - Invalid component entry: Component(inst_name_id=478, cell_name_id=168, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,378 - WARNING - Invalid component entry: Component(inst_name_id=479, cell_name_id=166, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,394 - WARNING - Invalid component entry: Component(inst_name_id=480, cell_name_id=151, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,403 - WARNING - Invalid component entry: Component(inst_name_id=481, cell_name_id=151, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,434 - WARNING - Invalid component entry: Component(inst_name_id=482, cell_name_id=151, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,454 - WARNING - Invalid component entry: Component(inst_name_id=483, cell_name_id=151, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,470 - WARNING - Invalid component entry: Component(inst_name_id=484, cell_name_id=151, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,496 - WARNING - Invalid component entry: Component(inst_name_id=485, cell_name_id=164, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,513 - WARNING - Invalid component entry: Component(inst_name_id=486, cell_name_id=166, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,535 - WARNING - Invalid component entry: Component(inst_name_id=487, cell_name_id=168, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,553 - WARNING - Invalid component entry: Component(inst_name_id=488, cell_name_id=180, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,573 - WARNING - Invalid component entry: Component(inst_name_id=489, cell_name_id=164, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,593 - WARNING - Invalid component entry: Component(inst_name_id=490, cell_name_id=173, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,612 - WARNING - Invalid component entry: Component(inst_name_id=491, cell_name_id=164, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,626 - WARNING - Invalid component entry: Component(inst_name_id=492, cell_name_id=166, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,649 - WARNING - Invalid component entry: Component(inst_name_id=493, cell_name_id=168, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,670 - WARNING - Invalid component entry: Component(inst_name_id=494, cell_name_id=166, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,687 - WARNING - Invalid component entry: Component(inst_name_id=495, cell_name_id=168, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,709 - WARNING - Invalid component entry: Component(inst_name_id=496, cell_name_id=173, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,725 - WARNING - Invalid component entry: Component(inst_name_id=497, cell_name_id=180, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,750 - WARNING - Invalid component entry: Component(inst_name_id=498, cell_name_id=180, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,763 - WARNING - Invalid component entry: Component(inst_name_id=499, cell_name_id=166, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,787 - WARNING - Invalid component entry: Component(inst_name_id=500, cell_name_id=166, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,810 - WARNING - Invalid component entry: Component(inst_name_id=501, cell_name_id=213, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,829 - WARNING - Invalid component entry: Component(inst_name_id=502, cell_name_id=166, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,850 - WARNING - Invalid component entry: Component(inst_name_id=503, cell_name_id=168, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,870 - WARNING - Invalid component entry: Component(inst_name_id=504, cell_name_id=180, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,889 - WARNING - Invalid component entry: Component(inst_name_id=505, cell_name_id=173, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,903 - WARNING - Invalid component entry: Component(inst_name_id=506, cell_name_id=168, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,925 - WARNING - Invalid component entry: Component(inst_name_id=507, cell_name_id=173, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,946 - WARNING - Invalid component entry: Component(inst_name_id=508, cell_name_id=180, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,962 - WARNING - Invalid component entry: Component(inst_name_id=509, cell_name_id=164, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:00,987 - WARNING - Invalid component entry: Component(inst_name_id=510, cell_name_id=188, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:01,005 - WARNING - Invalid component entry: Component(inst_name_id=511, cell_name_id=164, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:01,027 - WARNING - Invalid component entry: Component(inst_name_id=512, cell_name_id=166, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:01,043 - WARNING - Invalid component entry: Component(inst_name_id=513, cell_name_id=168, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:01,057 - WARNING - Invalid component entry: Component(inst_name_id=514, cell_name_id=180, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:01,084 - WARNING - Invalid component entry: Component(inst_name_id=515, cell_name_id=164, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:01,102 - WARNING - Invalid component entry: Component(inst_name_id=516, cell_name_id=166, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:01,119 - WARNING - Invalid component entry: Component(inst_name_id=517, cell_name_id=180, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:01,143 - WARNING - Invalid component entry: Component(inst_name_id=518, cell_name_id=168, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:01,153 - WARNING - Invalid component entry: Component(inst_name_id=519, cell_name_id=213, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:01,181 - WARNING - Invalid component entry: Component(inst_name_id=520, cell_name_id=168, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:01,203 - WARNING - Invalid component entry: Component(inst_name_id=521, cell_name_id=213, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:01,219 - WARNING - Invalid component entry: Component(inst_name_id=522, cell_name_id=213, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:01,236 - WARNING - Invalid component entry: Component(inst_name_id=523, cell_name_id=188, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:01,261 - WARNING - Invalid component entry: Component(inst_name_id=524, cell_name_id=180, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:01,285 - WARNING - Invalid component entry: Component(inst_name_id=525, cell_name_id=180, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:01,303 - WARNING - Invalid component entry: Component(inst_name_id=526, cell_name_id=213, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:01,322 - WARNING - Invalid component entry: Component(inst_name_id=527, cell_name_id=213, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:01,343 - WARNING - Invalid component entry: Component(inst_name_id=528, cell_name_id=213, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:01,353 - WARNING - Invalid component entry: Component(inst_name_id=529, cell_name_id=188, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:01,387 - WARNING - Invalid component entry: Component(inst_name_id=530, cell_name_id=164, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:01,403 - WARNING - Invalid component entry: Component(inst_name_id=531, cell_name_id=166, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:01,426 - WARNING - Invalid component entry: Component(inst_name_id=532, cell_name_id=168, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:01,443 - WARNING - Invalid component entry: Component(inst_name_id=533, cell_name_id=164, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:01,475 - WARNING - Invalid component entry: Component(inst_name_id=534, cell_name_id=166, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:01,496 - WARNING - Invalid component entry: Component(inst_name_id=535, cell_name_id=168, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
2025-07-31 09:22:01,525 - WARNING - Invalid component entry: Component(inst_name_id=536, cell_name_id=173, eeqmaster_id=None, source=None, placed=None, fixed=None, cover=None, unplaced=False, halo=None, routehalo=None, weight=None, region_id=None, properties={}, type_id=None, location=None)
